Date,Open,High,Low,Close,Adj Close,Volume
2023-07-26,65.68000030517578,67.06999969482422,65.6500015258789,66.62000274658203,66.62000274658203,6704700
2023-07-27,66.44999694824219,67.5199966430664,65.58000183105469,65.81999969482422,65.81999969482422,9199000
2023-07-28,66.0999984741211,66.56999969482422,65.70999908447266,65.95999908447266,65.95999908447266,6675500
2023-07-31,66.12000274658203,66.20999908447266,65.2300033569336,66.0999984741211,66.0999984741211,8651900
2023-08-01,65.73999786376953,65.94000244140625,65.37999725341797,65.72000122070312,65.72000122070312,5942300
2023-08-02,65.12999725341797,65.58999633789062,64.83000183105469,65.33999633789062,65.33999633789062,9585300
2023-08-03,65.05999755859375,66.26000213623047,65.0,65.87000274658203,65.87000274658203,7426600
2023-08-04,65.80999755859375,65.94999694824219,64.72000122070312,64.91999816894531,64.91999816894531,7366300
2023-08-07,65.37000274658203,66.06999969482422,65.19999694824219,65.97000122070312,65.97000122070312,5825100
2023-08-08,64.77999877929688,65.69000244140625,63.86000061035156,65.5199966430664,65.5199966430664,6325600
2023-08-09,65.4000015258789,65.94000244140625,64.8499984741211,65.29000091552734,65.29000091552734,6617500
2023-08-10,65.23999786376953,65.9000015258789,64.5,64.54000091552734,64.54000091552734,7347000
2023-08-11,64.23999786376953,64.87999725341797,63.939998626708984,64.08000183105469,64.08000183105469,6571700
2023-08-14,63.72999954223633,63.77000045776367,61.540000915527344,61.779998779296875,61.779998779296875,12327500
2023-08-15,61.0,61.36000061035156,60.380001068115234,60.970001220703125,60.970001220703125,8753400
2023-08-16,60.5099983215332,61.040000915527344,60.369998931884766,60.45000076293945,60.45000076293945,6402800
2023-08-17,60.29999923706055,60.63999938964844,59.63999938964844,59.77000045776367,59.77000045776367,8660700
2023-08-18,59.09000015258789,59.849998474121094,58.959999084472656,59.52000045776367,59.52000045776367,5946600
2023-08-21,59.540000915527344,59.689998626708984,58.66999816894531,59.400001525878906,59.400001525878906,7448800
2023-08-22,59.70000076293945,59.70000076293945,56.2599983215332,56.459999084472656,56.459999084472656,17506500
2023-08-23,56.45000076293945,58.119998931884766,56.349998474121094,58.02000045776367,58.02000045776367,10628400
2023-08-24,58.0,58.689998626708984,57.38999938964844,57.84000015258789,57.84000015258789,6727400
2023-08-25,58.22999954223633,58.54999923706055,57.58000183105469,58.150001525878906,58.150001525878906,8367200
2023-08-28,58.52000045776367,59.16999816894531,58.470001220703125,59.04999923706055,59.04999923706055,4952700
2023-08-29,59.119998931884766,59.900001525878906,58.5,59.45000076293945,59.45000076293945,7604200
2023-08-30,59.61000061035156,60.2599983215332,59.290000915527344,59.779998779296875,59.779998779296875,10299000
2023-08-31,59.779998779296875,59.849998474121094,59.029998779296875,59.150001525878906,59.150001525878906,6687700
2023-09-01,59.56999969482422,60.86000061035156,59.5,60.5,60.5,9392100
2023-09-05,60.70000076293945,60.959999084472656,59.630001068115234,59.68000030517578,59.68000030517578,6085800
2023-09-06,58.970001220703125,59.29999923706055,57.66999816894531,58.27000045776367,58.27000045776367,8534800
2023-09-07,58.25,58.599998474121094,57.619998931884766,57.81999969482422,57.81999969482422,6351600
2023-09-08,57.630001068115234,59.43000030517578,57.58000183105469,59.33000183105469,59.33000183105469,9554100
2023-09-11,59.88999938964844,60.59000015258789,59.619998931884766,59.81999969482422,59.81999969482422,7641700
2023-09-12,59.90999984741211,61.150001525878906,59.810001373291016,60.52000045776367,60.52000045776367,9448200
2023-09-13,60.79999923706055,60.97999954223633,57.900001525878906,58.72999954223633,58.72999954223633,13621300
2023-09-14,59.349998474121094,59.93000030517578,59.06999969482422,59.7599983215332,59.7599983215332,8074200
2023-09-15,58.0,58.619998931884766,56.81999969482422,58.220001220703125,58.220001220703125,23633300
2023-09-18,57.9900016784668,58.25,56.939998626708984,57.86000061035156,57.86000061035156,8713500
2023-09-19,57.84000015258789,58.20000076293945,57.38999938964844,57.72999954223633,57.72999954223633,7313900
2023-09-20,57.90999984741211,58.38999938964844,56.630001068115234,56.66999816894531,56.66999816894531,8867700
2023-09-21,56.2400016784668,56.849998474121094,55.95000076293945,56.0099983215332,56.0099983215332,8686200
2023-09-22,56.0,56.20000076293945,55.119998931884766,55.150001525878906,55.150001525878906,7019500
2023-09-25,54.959999084472656,55.529998779296875,54.560001373291016,55.349998474121094,55.349998474121094,6994300
2023-09-26,54.7400016784668,54.97999954223633,53.529998779296875,54.20000076293945,54.20000076293945,8948800
2023-09-27,54.43000030517578,55.22999954223633,54.119998931884766,54.380001068115234,54.380001068115234,7746700
2023-09-28,54.52000045776367,54.779998779296875,53.90999984741211,54.54999923706055,54.54999923706055,6154300
2023-09-29,55.099998474121094,55.810001373291016,54.63999938964844,54.900001525878906,54.900001525878906,8059000
2023-10-02,54.7400016784668,54.959999084472656,53.27000045776367,53.54999923706055,53.54999923706055,8859300
2023-10-03,52.93000030517578,53.0099983215332,50.75,51.29999923706055,51.29999923706055,15459400
2023-10-04,51.2599983215332,51.58000183105469,50.7400016784668,51.40999984741211,51.40999984741211,10421900
2023-10-05,51.11000061035156,51.40999984741211,50.02000045776367,51.060001373291016,51.060001373291016,8601700
2023-10-06,50.540000915527344,51.849998474121094,49.65999984741211,51.52000045776367,51.52000045776367,11470400
2023-10-09,50.86000061035156,51.779998779296875,50.84000015258789,51.75,51.75,8168600
2023-10-10,52.15999984741211,52.59000015258789,51.709999084472656,51.779998779296875,51.779998779296875,8373800
2023-10-11,51.869998931884766,52.4900016784668,51.119998931884766,51.90999984741211,51.90999984741211,8068500
2023-10-12,52.029998779296875,52.130001068115234,50.77000045776367,51.5099983215332,51.5099983215332,9412300
2023-10-13,52.0099983215332,52.2400016784668,51.08000183105469,51.33000183105469,51.33000183105469,12412900
2023-10-16,50.61000061035156,54.599998474121094,50.33000183105469,53.720001220703125,53.720001220703125,20509400
2023-10-17,53.25,54.310001373291016,52.06999969482422,53.689998626708984,53.689998626708984,15991300
